"ID","Name","Type","Stat","MaybeISEquip","Slot","Desc"
"79d1b786-356f-4543-9747-e3a493e0b22f","","item","","","",""
"79d2bb95-53fc-4e41-a004-5e1b83db8de7","Scroll of Fireball","item","OBJ_Scroll_Fireball","","","Creatures within target area make a Dexterity &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt;. Those that fail take 8d6 Fire damage, or half as much if they succeed.&lt;br&gt;&lt;br&gt;&lt;i&gt;The scroll is destroyed upon use. Wizards can also use it to learn this Spell.&lt;/i&gt;"
"79d7d583-dead-45c0-9862-770fe5fb7d60","","character","Stats_Placeholder","","",""
"79d92836-e31e-4f1d-91c2-fdac5c19fbbc","","scenery","","","",""
"79e828f7-e0f2-4484-a32f-177d7be6c902","","scenery","","","",""
"79e87df2-0041-4278-9951-b114712a632f","Sodalite Shell","item","","","","The blue streaks lining this shell secrete a sweet-smelling slime."
"79e89e1b-715c-401b-a80f-83e1d0c5ee8d","Battered Cauldron","item","OBJ_THR_CauldronBoilingWater","","",""
"79ecffbe-ee7f-44bb-9131-393e4ec8fade","Eyewitness Account","item","BOOK_GEN_History_FFElturelTranscript","","","A transcript of an interrogation, stamped with the symbol of the Flaming Fist"
"79f10d3b-b390-4662-9193-d2f4395d136a","|Basic Alchemy|","item","","","",""
"79f752d4-1680-4eaa-acfa-1c92c9b9477b","The Necromancy of Thay","item","","","","Look. Away."
"79faf049-d503-46eb-a018-69e1975777d7","Scroll of Chill Touch","item","OBJ_Scroll_ChillTouch","","","Assail a creature with the chill of the grave. It takes 1d8 Necrotic damage and cannot regain &lt;LSTag Tooltip="HitPoints"&gt;Hit Points&lt;/LSTag&gt;. Undead creatures also get &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt;. &lt;br&gt;&lt;br&gt;&lt;i&gt;The scroll is destroyed upon use. Wizards can also use it to learn this spell.&lt;/i&gt;"
"7a03557c-8546-4e29-95da-c65de2534b04","","item","","","",""
"7a05135d-b285-4186-8a32-a870f1684b60","Handaxe +1","item","WPN_Handaxe_1","Y","HandAxe","This axe's hooked blade is crafted to cleave flesh and bone."
"7a108b8d-f1f6-447f-9d18-c8ed2a39980d","","scenery","","","",""
"7a160732-3cf0-46f6-8596-d6a36469d190","","prefab","","","",""
"7a164775-4a77-47a4-a8b2-5bd5bdc311cf","Nightlight Frond","item","CONS_Mushrooms_Nightlight_Piece","","","A mere remnant of a living light source."
"7a243f21-1e8a-42e2-911b-bc1f7796859e","","LevelTemplate","","","",""
"7a32c0ba-42df-4bd3-b572-e218ada381dc","Potion Bottle","item","","","",""
"7a393f77-9adb-4508-a57c-d8ea1e6261aa","Knotted Roots","item","OBJ_Ladder_Indestructible","","",""
"7a4a7034-9064-4d9c-b3b9-db50533a7ca6","","item","","","",""
"7a4c45e0-5a21-4ead-9bce-a21ad50c0503","","item","","","",""
"7a5041ea-94d7-441f-a575-f6f6dca5f187","","item","","","",""
"7a64a666-7d59-4ee3-8fdf-7ad061edad2a","|Shar Chair|","item","","","",""
"7a6fa97b-77a4-4f43-922f-b4c3a3e5232f","","item","","","",""
"7a7011fb-108b-4a4b-ba46-d09beb7957ea","","item","","","",""
"7a727073-1f49-4396-b899-b71d9d706cd5","","character","HeroElfFemale","","",""
"7a73ea1b-3beb-4017-8440-850cccaf6e89","","item","","","",""
"7a7f62f0-c0d7-46fc-b93c-559d832b2900","","scenery","","","",""
"7a807533-6cf3-4a69-acd5-03f9e1e48027","","scenery","","","",""
"7a812720-93b1-4b01-a31f-d47262615d01","Barricade","item","OBJ_Barricade_Wood","","",""
"7a815067-c923-450d-9c83-4268dccab773","","item","","","",""
"7a821184-cca7-40c0-931e-a231b1b45a5a","","item","","","",""
"7a83209e-3a84-43b5-8581-47b8a9502742","","item","","","",""
"7a8aa614-b3a2-4f80-9355-b9c7da7fd62a","","item","","","",""
"7a8abaf4-0002-4aa8-94f3-6785d7f7d04c","","item","","","",""
"7a961a83-fb09-461e-a6e1-11fc3392a776","Granite Bench","item","","","",""
"7a978cdc-8ea9-4b15-964e-e7076fd2ea78","Broken Barrel","item","","","",""
"7a99317b-75c1-4a16-b76f-75d02d77355f","","scenery","","","",""
"7aa544a0-91cc-40f3-bad3-e540064581a0","Purulent Bulb","item","HAG_Bubbly_Fireflies","","",""
"7aa878b1-48ba-4b23-8fc4-9a5027e699f8","","scenery","","","",""
"7aafb93d-8452-4911-b9a6-c25ac0da0703","","item","","","",""
"7ab38737-8249-45df-bdbf-659b66f3f0a4","","item","","","",""
"7ab4ba6a-57b9-4150-baa9-ca01b6806532","Broken Barrel","item","","","",""
"7abb5352-663d-4d5e-8f6a-e898fd89b998","","scenery","","","",""
"7ac261db-55f8-455f-a79d-5298ce1c4e50","Parchment","item","","","",""
"7ac3e369-0219-4f86-bf21-5f10d5e681c9","","item","","","",""
"7ac681c2-a579-4efb-83cb-59bcf0920411","","scenery","","","",""
"7acb698b-a430-44fe-bd40-e4a3f6120868","Shelf","item","","","",""
"7acd233e-7fcc-492f-8d93-4d2d21d7b236","","item","","","",""
"7ace0a86-8915-428c-af5e-99e627fd2b92","","scenery","","","",""
"7adc102b-85e4-4aa6-bf92-8b33e5c417fa","","item","","","",""
"7ae37e69-d719-4f3d-a856-2c6ff0d78181","","prefab","","","",""
"7aef0ad4-113a-402b-8491-e2dbff9add19","Gilded Chest","item","OBJ_Chest_Wood","","","Made of precious stone and covered in gold, this chest is both sturdy and pleasing to the eye."
"7aef911b-0507-406e-91d1-5a188cd5915d","","scenery","","","",""
"7af1a5ce-2fef-42a9-af3d-8710e6d65ad7","","scenery","","","",""
"7af1d708-955f-4339-88cf-d9d49189b896","","item","","","",""
"7af5ac38-ae9a-4181-a451-8fd5d4248de1","Serving Spoon","item","OBJ_KitchenInstrument_Strainer","","","Brings to mind savoury stews and buttered vegetables."
"7af7b4f7-3443-4647-b9ba-69393d9a4338","","character","","","",""
"7af7e5ad-e4eb-4b5c-ab14-1f43d318540c","","scenery","","","",""
"7b068873-5fe1-406e-97d9-132b350911ec","","item","","","",""
"7b14e002-bc7d-4951-873c-10fea66a71b6","ls::TranslatedStringRepository::s_HandleUnknown","character","","","",""
"7b1ce21b-809f-4965-b52f-53fe10de6b30","Jacinth","item","OBJ_Jacinth","","","Sunlight dances off this pale golden gem, as if it were alive."
"7b207eba-0e5e-426b-8e06-074fb461dc6b","Barbed Bulrush","item","OBJ_NatureContainer","","",""
"7b264b59-6278-438c-ae54-e60c789fbccf","","scenery","","","",""
"7b295d30-6b1f-4312-bf74-ee9a4a354f78","|Base Trap Hidden Walkable|","item","","","",""
"7b2f12c7-2535-469f-bb97-9925650553ce","","item","","","",""
"7b3270a1-2e7c-45b3-92a3-3aea6791d05e","Lever","item","OBJ_GenericImmutableAttackableObject","","",""
"7b3d0c97-9b8a-4e72-bb3d-da0c1d020087","Succulent Pear","item","HAG_AntidotePear","","","Impossibly plump, this scrumptious pear looks hale and hearty."
"7b43b049-eff0-4e52-8eb6-851ccf2080f0","","scenery","","","",""
"7b4d8bde-a9f3-4fb0-ace1-73e45bd7ce57","","item","","","",""
"7b52b607-ca7e-483e-87ec-e1cb236b13de","","item","","","",""
"7b5b4d10-7150-471d-8342-9ba6728a6324","Wooden Desk","item","","","",""
"7b637a74-e687-4943-b5a5-05420c19e6ee","","item","","","",""
"7b64127a-c5e1-4ed4-b847-0890fe3663aa","","SplineConstruction","","","",""
"7b677b73-b100-4ad2-83c8-3939bd117bef","","scenery","","","",""
"7b677fc0-4a0f-494e-af5c-1a717457d325","","item","","","",""
"7b67816a-34e7-403d-b39d-508575c46aee","","character","Human_Ranger","","",""
"7b682e27-201e-45e1-81a2-2c9069655ba0","","scenery","","","",""
"7b7347b2-e2ba-4993-9ca2-e5987711bca8","","character","","","",""
"7b7e1a16-99d1-4e57-9bf7-2eb444cc59e6","Burlap Sacks","item","OBJ_Sack_Pile","","","Woven jute sacks suitable for storing grain and other goods."
"7b8e0fa5-8f8d-4679-b42a-800f5e703bdb","Wispweed","item","CONS_Herbs_Wispweed","","","Said to be the hair of travellers who sank in the swamps, Wispweed is mostly harmless."
"7b96ee7c-afa2-439f-925f-14b77a8428b8","Padded Piano Stool","item","OBJ_Stool","","",""
"7ba1fd5b-33a2-4b8e-a961-330006bc4d56","","scenery","","","",""
"7ba37c53-193a-4162-adb8-3adb70beaf39","","scenery","","","",""
"7bb034aa-d355-4973-9b61-4d83cf29d510","","character","HeroGithFemale","","",""
"7bbfed72-1302-4709-8da5-2220343d7d29","","item","WPN_Scimitar_FlameBlade_4","Y","Scimitar",""
"7bc496e0-44fd-49d2-9762-3bebf03d1433","Bed","item","OBJ_Bed","","",""
"7bc85cca-5dbe-4e1e-94ad-d97a19adde1c","","character","","","",""
"7bcdc0ed-a119-4cf5-aa7c-7dfb9f712af3","Scroll of Protection from Poison","item","OBJ_Scroll_ProtectionFromPoison","","","Touch a creature to neutralise all poisons affecting it, to grant it &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt; against being Poisoned, and to grant it Resistance to Poison damage.&lt;br&gt;&lt;br&gt;&lt;i&gt;The scroll is destroyed upon use. Wizards can also use it to learn this spell.&lt;/i&gt;"
"7bd28716-0d4a-4728-9873-c037649dc6b8","","item","","","",""
"7bdc7b8b-8a8b-4861-a505-137dfc5e9e91","","scenery","","","",""
"7be98a8a-d5e9-4d05-bca9-8d3cd4c81411","","item","","","",""
"7bf5b76e-dd03-4332-b178-bd1c722e910a","","scenery","","","",""
"7bf70e16-b4a8-47cb-a076-f777b1ebdbd2","Fishing Rod","item","OBJ_FishingRod_C","","","A thin crack runs the length of this elm rod."
"7c00847f-4bcb-4c4a-9e18-fa40c75dae94","","item","","","",""
"7c03db82-5428-45df-8b4f-b41de50820d7","Read","item","","","",""
"7c06c7fb-9874-431e-bfdf-30348b987d8e","","scenery","","","",""
"7c07c3a4-182f-46e0-8071-964c8bf7447b","","scenery","","","",""
"7c0888c8-a3e8-477e-b249-a35879e683a0","","item","ARM_Amulet","Y","",""
"7c101725-f943-4a5a-aabb-07ecb695b7ff","","item","","","",""
"7c1118ae-7984-4bb8-be66-df36903384c1","Barricade","item","OBJ_Barricade_Wood","","",""
"7c115cf9-2a08-413e-9875-e5aa7f5926e2","Fish","item","CONS_FOOD_Fish_Small_D","","","A thin, slimy layer has formed over its moist scales."
"7c1319e2-6b9f-4777-9c97-41941a8999ef","","scenery","","","",""
"7c13f3d1-f15b-44c9-997f-1080565e9066","","item","","","",""
"7c166ecb-5a6f-4722-9fe3-31a8c014d819","","prefab","","","",""
"7c186bc4-97df-4b42-b8cd-a3ba21c9d763","","item","","","",""
"7c191c84-f16d-4994-a4c4-726205c5ae26","","item","","","",""
"7c219381-3e08-4b67-9d10-4e68bfe79999","","item","","","",""
"7c21b59e-edc8-4f75-9a1b-0baf90171ff4","","scenery","","","",""
"7c21f129-71c5-434a-b8fe-f17e8cdaaea7","","item","","","",""
"7c2bd436-cb99-44f7-af2a-c3c789b83808","","item","","","",""
"7c32fc32-aca7-4a86-b401-359de16bac7e","","prefab","","","",""
"7c3aa7d9-8240-4165-ab3c-4ac228764455","","item","","","",""
"7c409fd1-a5ae-443b-b7f6-0129b4ef5f63","","scenery","","","",""
"7c45ddf8-a981-49b3-942e-b6f2cfbd2426","","item","","","",""
"7c4ecdf0-0f8f-4e4c-97ae-39dea0419904","","scenery","","","",""
"7c508430-01ed-40c8-83ac-061d2ae917c2","","item","","","",""
"7c53867a-387c-41b6-9912-52c0797b895e","","scenery","","","",""
"7c54e747-43ee-4b64-a0e8-d38ed525b36e","","scenery","","","",""
"7c5a5752-7d59-448e-bcd9-32377d39f0e3","Broken Urn","item","","","",""
"7c5d74dc-9bc2-4ea4-9691-dce888154941","Alchemical Installation","item","OBJ_Laboratory_Installation","","","A collection of fine glass flasks, used to distill liquids both mundane and sinister."
"7c6398dc-e704-41d7-bedf-e3a507ceb350","","scenery","","","",""
"7c6a0057-48f0-437a-8ab8-17f8f63bcfd3","","item","","","",""
"7c6da5a0-f068-49cc-86d8-a30af1ece7ac","","character","HeroElfMale","","",""
"7c6e30cd-296f-4452-9881-7d81961dba6f","","item","","","",""
"7c6efe15-2687-46df-bd37-44cc64948301","","item","","","",""
"7c6f0f3a-8467-426e-9b79-f72633211e18","","item","","","",""
"7c70d205-2912-4770-81e4-53255d68cac5","","item","","","",""
"7c733f5b-3412-41c8-97ed-7110085f768d","Confusion Cloud","surface","","","",""
"7c745f39-260b-4634-aa78-1bce70486e5b","Glowing Gem","item","OBJ_Crystal_PurpleFluorite_Mineable","","",""
"7c749dd0-f750-4d6d-8ea0-5401b3c6b13d","|Basic Greatclub|","item","WPN_Greatclub","Y","GreatClub",""
"7c8402cd-49bd-49eb-ba63-80330ef2b33e","","character","","","",""
"7c8b3b6f-416b-4a85-9454-60a27448440a","","prefab","","","",""
"7c900827-00a2-4ce2-a75a-a22ccc685b2e","","item","","","",""
"7c9115b8-e078-4902-962d-2921371b2526","","character","","","",""
"7c959f07-8342-4029-978b-94463636da8e","","character","","","",""
"7ca2be0f-626d-404c-86fe-596d2b934be6","","item","","","",""
"7ca40eda-c31d-42bd-ac86-306d499ce97b","Lantern","item","","","",""
"7cabb7fe-a4af-4066-9c77-a8a42e9b5508","","scenery","","","",""
"7cb135ed-335b-41fd-8a02-9e5d6dfd1200","","scenery","","","",""
"7cb374c8-64ad-4581-8408-f734b0af9c30","","item","","","",""
"7cbf3a67-a5cd-4c10-845f-d943e2284f1c","","item","","","",""
"7cc44a00-b81b-46fb-813a-c6eefee639f0","","light","","","",""
"7cc4b270-71c0-4732-9ecc-92a846728733","Broken Barrel","item","","","",""
"7cc7a0e1-d0b8-4569-afb2-d538e8941894","Scimitar +1","item","WPN_Scimitar_1","Y","Scimitar","The phases of the moon are carved into the hilt of this scimitar, betraying a druid's careful hand."
"7ccdc85a-5886-4f89-bbe0-9d3ee12feb34","","prefab","","","",""
"7cd72311-8a00-430f-9cee-affa8ecd42ec","Gilded Tome","item","","","",""
"7cdd5f3b-82dd-40cb-9051-f75c4083f272","","item","","","",""
"7cdff181-e81c-4622-b3bc-9ef8c201f1af","","character","","","",""
"7ce0a679-f7d6-4184-a3fb-51563bfbdbe7","","item","","","",""
"7ce3593b-09ca-4fe4-bad7-1e7b9529bca8","","scenery","","","",""
"7ce705c2-5d8c-4e9d-912b-4ee1ff1a925c","","scenery","","","",""
"7cee01af-9532-4792-9f17-944a0fc3632c","Severed Foot","item","","","","This foot has been roughly chopped off at the ankle."
"7ceecec0-efba-4e73-aad9-e8ef0c32c374","","scenery","","","",""
"7cefdae8-81c9-4eb6-84cf-082837326a8b","","scenery","","","",""
"7cfae2c2-483d-453c-b2b6-44dc0fe12db8","","scenery","","","",""
"7cfebb36-bcae-499e-baed-adbab92d4af1","","item","","","",""
"7d002021-7d4d-4b08-bc7f-1acf18100ec5","","scenery","","","",""
"7d0352b5-7f37-4c19-a9ff-3a3e5cef8d52","","item","","","",""
"7d08f7dc-4608-4d85-9902-546219ca97af","","scenery","","","",""
"7d18ba9b-3562-4064-b522-510cbf9884b9","","item","","","",""
"7d1a4c27-c7f9-4117-856e-24be0b3b596a","","scenery","","","",""
"7d1aa614-2c85-472a-af4d-53f49e9ca31b","","scenery","","","",""
"7d2f8db5-3cfd-420a-b501-47f45faea8d3","","item","","","",""
"7d3a2d7c-8a69-4875-96c6-c6a307b4d1b4","","item","","","",""
"7d3d485f-4e62-4721-a0b6-05f11e07f221","|Do not destub - Basic Medium Immovable Object|","item","OBJ_GenericImmutableObject","","",""
"7d428a32-6ed1-4a83-9c9a-faa4008c96f8","Arcane Machinery Pipes","item","UND_ArcanePowerGenerator","","",""
"7d46b457-10da-4214-b991-cd5c6a3a52fd","","item","","","",""
"7d474875-f6db-44e3-a5ec-75c7404d0add","","prefab","","","",""
"7d4f59f9-39b8-469b-a4ab-ebf7b1d4b5e3","","item","","","",""
"7d5655a5-d87d-4394-bc79-aeec7fbdbf59","","scenery","","","",""
"7d76665a-3b9e-4495-a3c6-a05340704194","Scroll of False Life","item","OBJ_Scroll_FalseLife","","","Bolster yourself with a necromantic facsimile of life to gain 7 &lt;LSTag Tooltip="TemporaryHitPoints"&gt;Temporary Hit Points&lt;/LSTag&gt;. &lt;br&gt;&lt;br&gt;&lt;i&gt;The scroll is destroyed upon use. Wizards can also use it to learn this spell.&lt;/i&gt;"
"7d78f227-e8d4-486d-8121-25cf0bee751d","Potion of Supreme Healing","item","OBJ_Potion_Healing_Supreme","","","Recover 10d4 + 20 &lt;LSTag Tooltip="HitPoints"&gt;Hit Points&lt;/LSTag&gt;.&lt;br&gt;&lt;br&gt;&lt;i&gt;A draught for healing life-threatening injuries.&lt;/i&gt;"
"7d79196d-9f45-45df-81a6-179e51de1841","Makeshift Training Dummy","item","","","",""
"7d93380b-4327-4787-b87f-7f45ca016929","Doors","item","","","",""
"7d9a414b-2b5a-4672-87c5-65dd8cebe598","Knife","item","OBJ_Kitchenware_Cutlery_Knife_Poor","","","The edge of this knife is too dull to cut anything more substantial than butter."
"7daba9e4-71aa-4f77-a550-9543b25b4ca1","Broken Cabinet","item","OBJ_Chest","","",""
"7dad919a-81a5-4d7f-a69d-eb880e2fe5fc","","prefab","","","",""
"7dbca836-3b19-4fc5-8810-5ad5d9ed1592","Glass Retort","item","OBJ_Laboratory_Glass","","","This delicate instrument is a common sight in any alchemical shop, but the finest come from Berdusk, carefully packed in straw and sheep's wool and hand-delivered."
"7dc63d8d-c4b7-49a1-906d-9dff56e805f8","Telescope","item","","","",""
"7dca7a8e-8f16-44c4-a65b-d96302c4ed05","Cragged Rock","item","OBJ_Ladder_Indestructible","","",""
"7dce8ff0-d6e7-42ec-b462-b33a2624552a","Silver Glass","item","Cup_Silver_H","","","Silver cups and glasses are considered an exceptional vessel when making offers of milk to Selûne - some folk even believing the metal to be the Moonmaiden's hardened tears."
"7dd4b1f9-1b28-435e-b648-8d3bd1e5c7de","","item","","","",""
"7dd4b71d-0b68-4d8a-a83c-2ed5ce40d7b4","","item","","","",""
"7dd8470c-21a8-4879-8075-1a01f6d61641","","item","","","",""
"7de4d798-ddb8-4a22-ab1b-61ef1c5fa8cc","","scenery","","","",""
"7de51e0b-cb9d-4279-9bc5-b0d85dce4cf6","","item","ARM_Boots_Leather_Druid","Y","Shoes",""
"7deb6809-9a1b-4298-acd0-7047418ca83a","","item","","","",""
"7deb8963-740f-4138-8ebc-53bd768fdb0d","","scenery","","","",""
"7deb9590-2f6e-4913-a444-98eb100ee203","","item","OBJ_Candle","","","A half-burned beeswax candle."
"7dfc4b31-a0fb-48a4-8950-83b61c03fae5","Fish","item","CONS_FOOD_Fish","","","A thin, slimy layer has formed over its moist scales."
"7dfd24be-6923-4ff1-b72b-cc35667d9852","|SECRET INGREDIENT|","item","SCL_Distillery_PurpleWormPoisonIngredient","","",""
"7e0ffe5c-8eb2-4ed1-926a-a6326c45cffd","","character","","","",""
"7e1441aa-bfce-4475-9951-05cca9fd384f","","item","OBJ_Vase","","",""
"7e1e5fec-9e84-4c16-9a0f-c11038c3aa35","","scenery","","","",""
"7e1ed65c-7649-473b-b21b-4c8635696cbe","Overgrown Passageway","item","","","",""
"7e2188ec-3903-476a-a260-b754d8068cd7","","item","","","",""
"7e26ba9f-1a8d-4640-87a2-7b91061e8495","","item","","","",""
"7e2d6b59-80c3-449c-b516-99f50e0eb0a3","","scenery","","","",""
"7e2ec9ca-d03c-4655-aac0-b956528fe706","","item","","","",""
"7e307ef5-f2d1-4ffe-a1b9-0f1223a863a5","","item","","","",""
"7e320381-f301-442d-97e7-cc07c7029872","","item","","","",""
"7e5c8ce3-b177-4c24-8d03-d0cdab2913a5","","item","","","",""
"7e5d2a30-15a3-4a0e-a951-0fc1686cb4bb","","trigger","","","",""
"7e61ce91-611f-4b24-aabe-2fd27ac3e89d","","prefab","","","",""
"7e642625-ba6d-45c6-a5d5-990dfeee3992","","scenery","","","",""
"7e67b833-84a8-44cf-bc99-86ecbf76690a","","item","","","",""
"7e695757-a137-4bbc-9a1d-8dcf1db63fee","Broom","item","","","","This broom's stiff bristles are frayed from use."
"7e6a0915-12a5-48d1-b20d-e84383173df3","","item","","","",""
"7e7044c3-f4a7-4441-bb04-0352ed9bdd39","Basic Humanoid","character","","","",""
"7e815647-58a8-40cb-a5e5-9267a8ffc0ca","","scenery","","","",""
"7e888b04-7acb-4d5d-bd05-6c49143e9d3b","Rickety Chair","item","OBJ_Chair","","",""
"7e8ddda5-ed06-438a-8b10-fc88610c1c84","","prefab","","","",""
"7e8ef269-0e7b-4352-8828-89c5fced943c","Maul +1","item","WPN_Maul_1","Y","Maul","A weapon of dwarven make: elegant, but strong enough to last several human lifetimes."
"7e96fdb9-0c68-4728-9d04-61ff06df0811","Patched Tome","item","","","",""
"7ea289d8-896a-4f84-9b38-f2cfe9838c9b","Fire Bottle","item","OBJ_FireBottle","","","The spirit that sloshes within this bottle is strong enough to strip the resin from the hull of a ship."
"7ea30dc7-4ccd-465a-b91f-9fd2d31c38c0","Bonecap","item","CONS_Mushrooms_Bonecap","","","An acidic, foul-tasting mushroom that can be found anywhere bodies have been buried. Or left to rot."
"7ea56dd9-05bb-46bd-abff-fb9e8c378370","","item","","","",""
"7ea6aec5-3d4d-4feb-97f8-5fa7ad4d5a89","","scenery","","","",""
"7ea780c3-758a-4c2b-aca4-d57a6ec5ba2c","","item","","","",""
"7ea8ce30-7ec2-477b-a39b-5e6a1f302ebb","","character","","","",""
"7eb03145-3800-4089-8762-a6f616f143de","","item","","","",""
"7eb0b7b6-97fa-4ff5-a7bb-570ca11a3c64","Potion of Invulnerability","item","OBJ_Potion_Of_Invulnerability","","","Gain resistance to all damage until next rest.&lt;br&gt;&lt;br&gt;&lt;i&gt;Thick as molten iron with a taste to match. Coats you from your throat to your fingertips.&lt;/i&gt;"
"7eb51a9d-781b-414a-984e-1d0345a55fff","Stained Towel","item","OBJ_Generic_Light","","","This heavy linen fabric is unadorned, but pleasantly soft to the touch."
"7eb682a0-e706-462f-be05-ae48849eb997","","item","","","",""
"7eb90e1a-0965-415e-a960-8b06bd4776ac","","scenery","","","",""
"7ebbd096-004c-4a82-b1ce-7c3c8513df71","","item","OBJ_Vase","","",""
"7ec40cde-4d96-4352-b93e-cdcab6383337","","item","","Y","Body","Artfully crafted, this robe is comfortable and elegant."
"7ed89f50-ad51-4bbe-97af-f9bb88995fd3","","item","","","",""
"7eda721f-ab5b-4bd4-8b70-c607476ead32","","item","","","",""
"7edc262b-44bd-4590-9a96-c87a69edfc74","Notched Fungus","item","","","",""
"7edf4d5b-36cb-4fed-ab28-194897f91c21","","scenery","","","",""
"7ee60aa8-0915-4574-83f0-d8067beec5b7","Broken Coffin","item","","","",""
"7ee7e248-707b-4863-8a9a-9f9fa980fe0f","","item","","","",""
"7ef534d5-df66-4a22-991e-0ea9ceb0df78","","scenery","","","",""
"7efb7ddb-1c1a-4dd5-bf4a-3b737684ef30","ls::TranslatedStringRepository::s_HandleUnknown","item","","","",""
"7efc87c6-0921-4799-a044-d2858e553627","","item","","","",""
"7f05a094-a0b1-426b-994f-2300b1b08c13","","item","","","",""
"7f0a361f-4514-45a8-b02d-fea9ab0e69e4","","item","","","",""
"7f0ab379-bf5c-4913-b811-9eb01ecc47a4","Ladder","item","","","",""
"7f0b16c0-ee6b-430a-a454-189cd593aacd","Cragged Rock","item","OBJ_Ladder_Indestructible","","",""
"7f116acd-95a4-4523-b19d-b7bd6465586c","","item","","","",""
"7f126edc-e142-42ef-8121-08ff5332c0af","Weakened Base","item","OBJ_Platform_Wood_Medium","","",""
"7f1c1d5f-4d86-4b3e-8eb6-5ec463900e9f","","scenery","","","",""
"7f1e590e-91ad-43a0-982d-20707beb023e","","item","","","",""
"7f1f7ed7-04ed-4f86-b620-edadc10e1302","Viscera","item","","","",""
"7f1f8e3a-f665-4b04-a94d-582ee133a51f","","item","","","",""
"7f2203f8-0162-4c3d-8635-c700fa2982ab","ls::TranslatedStringRepository::s_HandleUnknown","item","","","",""
"7f24b9df-9377-4fa4-9839-2bdc5dc6752c","","scenery","","","",""
"7f291ad7-c320-43f8-a379-3f081e32b5e9","","decal","","","",""
"7f2ab528-2d76-4344-baa3-c0e258eed375","","item","","","",""
"7f2ce119-1a69-4d80-b001-5338869f39ed","","character","","","",""
"7f2e90f1-e3a0-4197-a482-831d5d9ad6ec","","scenery","","","",""
"7f34cd03-dbd9-4653-9eee-52047464a5e7","Arcane Harpoon Arrow","item","","","","An elegantly crafted bolt, designed to do terrific damage."
"7f3bbde6-883a-4e47-8ce0-4f12b577b05c","","character","","","",""
"7f48ec1e-c49a-404d-ae9b-4b350cf1acd3","","item","","","",""
"7f4a742a-b1ab-4195-b04b-9320244592ca","","trigger","","","",""
"7f4d3e6f-c421-4455-81ee-afc5d589fc43","","prefab","","","",""
"7f5d7305-6bb2-4717-b426-23544e7fb041","","item","","","",""
"7f649f24-a157-44cc-bfdf-c40715f3344f","Arachnid Devourer","character","","","",""
"7f7d4d1d-d300-4f92-8a76-fafc855d75b2","Cragged Rock","item","OBJ_Ladder_Indestructible","","",""
"7f7f86c0-41ca-4938-b4da-2719a3f69102","Portrait of a Noble","item","OBJ_Painting_Portrait_Generic","","","A proud nobleman, portrayed in bold colours with a hint of gold leaf."
"7f80badc-3188-4d4e-ae51-d6a6127cbda8","","item","","","",""
"7f8920ef-81bb-4032-9201-28f06426da9b","","projectile","","","",""
"7f896436-91a8-4e78-a5de-86a8cb0502e7","","character","HalfElf_Caster","","",""
"7f8b9859-8b54-4276-9f79-388bb12a22f9","","scenery","","","",""
"7f8cebbf-c3b0-47a0-ba6a-2c37dacff173","|Basic Handaxe|","item","WPN_Handaxe","Y","HandAxe",""
"7f9041d9-11a0-430c-b0ee-061e98086f5c","","item","","","",""
"7f9237d3-53d9-47cd-9674-e67fe2acac32","Potion Bottle","item","OBJ_GenericPotionItem","","","An empty bottle fashioned from leather, clay, and hair."
"7f941a92-5221-47d8-9367-05b8cccbbbd6","Broken Vase","item","","","",""
"7f953bf7-53c8-4fdf-9540-0d06c8132f22","","scenery","","","",""
"7fa1aa7c-18a4-4946-9fe4-35e1edcdfcd8","Goblin Warrior","character","Goblin_Melee_Strong","","",""
"7fa30620-bd37-4a10-bf03-6ebc67e837f0","","item","","","",""
"7fa339ef-53be-422a-8639-bc2bd7398aba","","item","","","",""
"7fa774c3-f2f8-43c1-b210-634070925d6b","","item","","","",""
"7fac2c2d-86a2-44d8-830d-331c19266f0c","Rope Ladder","item","OBJ_Ladder_Rope","","",""
"7fada45e-9347-4530-8193-1fcd0242d8dd","","character","HeroTieflingFemale","","",""
"7faf2c5b-3735-4280-87b0-ced1469a66da","","scenery","","","",""
"7faff867-9cb3-432b-aa27-8de281b7428e","Battleaxe +2","item","WPN_Battleaxe_2","Y","Battleaxe","A pulse of magic shoots through your hands whenever you touch this axe."
"7fc2ce12-5313-40b7-a98d-5ff263d851e8","","item","","","",""
"7fc4314d-ac26-42e1-adfe-72a2c199fe78","Pig's Head","item","OBJ_FOOD_PorkHead","","","Baked in the finest oils and sprinkled with spices, this is an Amnian delicacy."
"7fd37e34-c4c1-4a9e-839c-cc0eb1a1c173","","item","DiningPlate_Silver_B","","",""
"7fd3ac42-2305-45ca-92c6-3e4ba43b4c76","Nightlight","item","","","","A glowing fungus that responds to touch, these mushrooms are a rare comfort for travellers lost in the Underdark."
"7fd6eee0-b37e-4312-b9e1-d279a38ee1cb","","scenery","","","",""
